image1_path,image2_path,clip_similarity,dino_similarity,pair_type
00000862_f9a7b6537ce5b89a99e42ddb745f6948,00000881_f6858d06ffe9d594e8ed71858fd0131b,0.45225289463996887,0.8126828074455261,high_dino_low_clip
00000862_f9a7b6537ce5b89a99e42ddb745f6948,00000865_c3737ce6e3d5b4268438dc13256f0026,0.42149314284324646,0.8150615096092224,high_dino_low_clip
00000749_033cb307614dfe42a3f84ce53d901aba,00000931_f03819256536dc17d5c098c4e1e6006f,0.4602659046649933,0.8593133687973022,high_dino_low_clip
00000317_02f5e175ae31aae3a88306dffd0bde67,00000749_033cb307614dfe42a3f84ce53d901aba,0.4619147777557373,0.8194800019264221,high_dino_low_clip
00000410_41a31e871a1e879e7a55552d6d693c54,00000915_362f14c1e1fd3195a4ff4c7898552285,0.40432846546173096,0.8091732859611511,high_dino_low_clip
00000239_699721908e656d1e17bb6a88b4615933,00000915_362f14c1e1fd3195a4ff4c7898552285,0.4382014870643616,0.8053502440452576,high_dino_low_clip
00000445_1504f4c0d682a0976e288a82d2b7ab93,00000915_362f14c1e1fd3195a4ff4c7898552285,0.3645680844783783,0.836503267288208,high_dino_low_clip
00000338_5f303df6c5a9e0758dbacc3c88ce4e37,00000341_1b1ceb9885a10d841cb1f42c6b012c83,0.24699877202510834,0.8186154365539551,high_dino_low_clip
00000341_1b1ceb9885a10d841cb1f42c6b012c83,00000403_646b8775635badcf6e926cbbbeb26461,0.31286558508872986,0.8235046863555908,high_dino_low_clip
00000052_7f5b791a6605c46b60659cb4e097a778,00000341_1b1ceb9885a10d841cb1f42c6b012c83,0.35449135303497314,0.8251627087593079,high_dino_low_clip
00000206_feca81d9898be79f496cc889d359066b,00000341_1b1ceb9885a10d841cb1f42c6b012c83,0.38600561022758484,0.8813945055007935,high_dino_low_clip
00000341_1b1ceb9885a10d841cb1f42c6b012c83,00000385_9083d8133bae941c666b75e4f59965a8,0.37139180302619934,0.8069261908531189,high_dino_low_clip
00000341_1b1ceb9885a10d841cb1f42c6b012c83,00000854_402f09053d5e3f75bf179cf84be29732,0.11758355051279068,0.8078750967979431,high_dino_low_clip
00000024_592238d6a8993e084363e7e6315b10a9,00000341_1b1ceb9885a10d841cb1f42c6b012c83,0.19587954878807068,0.8133369088172913,high_dino_low_clip
00000820_1162b113a580663d771c3612065879ce,00000950_7cd493ef98925acb4aa6c9a82a56ed22,0.46124428510665894,0.8482121825218201,high_dino_low_clip
00000820_1162b113a580663d771c3612065879ce,00000991_a081cb5e17ae58ea5a0f30b1eee1e0ff,0.42796292901039124,0.8040532469749451,high_dino_low_clip
00000820_1162b113a580663d771c3612065879ce,00000945_b8be69304f88fd6404bc6e58f793e354,0.23786336183547974,0.9190675616264343,high_dino_low_clip
00000813_b133bf558ba79312f6e6dc4d10476954,00000820_1162b113a580663d771c3612065879ce,0.48502591252326965,0.8124715685844421,high_dino_low_clip
00000820_1162b113a580663d771c3612065879ce,00000864_227f04662ea95bc8868edeff246f817c,0.2708818018436432,0.8868942260742188,high_dino_low_clip
00000820_1162b113a580663d771c3612065879ce,00001006_52827b28637f184662976a4ecd902bd9,0.2118116021156311,0.9001894593238831,high_dino_low_clip
00000158_3d089954d188570ac2b0c8a342801c67,00000820_1162b113a580663d771c3612065879ce,0.46032044291496277,0.8512633442878723,high_dino_low_clip
00000550_db710b87a8f281361057a3637e5ebf12,00000820_1162b113a580663d771c3612065879ce,0.3715313971042633,0.8798051476478577,high_dino_low_clip
00000820_1162b113a580663d771c3612065879ce,00000955_8049df3c80040eb9c52dddd53f4a7f55,0.2118116021156311,0.9001894593238831,high_dino_low_clip
00000137_e5ca8baf21e8d5cd96c18a7c365b8b26,00000820_1162b113a580663d771c3612065879ce,0.3157387971878052,0.8943347930908203,high_dino_low_clip
00000798_f23b058f6fff68a7c901a79fb5d97406,00000820_1162b113a580663d771c3612065879ce,0.3013935089111328,0.916196882724762,high_dino_low_clip
00000167_3988ce6ece6da1310967d5863636f7ff,00000820_1162b113a580663d771c3612065879ce,0.27737537026405334,0.8790428638458252,high_dino_low_clip
00000346_d4f8a1ef4f32d46c9e2ead13299b71d7,00000820_1162b113a580663d771c3612065879ce,0.37444832921028137,0.8622319102287292,high_dino_low_clip
00000626_9872ba51db98259abf490f59dad1b08f,00000820_1162b113a580663d771c3612065879ce,0.31230172514915466,0.8857454657554626,high_dino_low_clip
00000575_4aeb14cdbb970e85bc34b1b52b960607,00000820_1162b113a580663d771c3612065879ce,0.24883249402046204,0.913341760635376,high_dino_low_clip
00000741_2ba5cf4b927493fddc6b8e8f1f28174e,00000820_1162b113a580663d771c3612065879ce,0.34206268191337585,0.9196332693099976,high_dino_low_clip
00000524_da1b402d5bb32fac685941912886cf33,00000820_1162b113a580663d771c3612065879ce,0.4254481792449951,0.8497381210327148,high_dino_low_clip
00000014_76c7f4be083bb0ad30877a98571ae6a5,00000820_1162b113a580663d771c3612065879ce,0.27737537026405334,0.8790428638458252,high_dino_low_clip
00000169_7fdb3c590341688e96c9db8ec8843e89,00000820_1162b113a580663d771c3612065879ce,0.3013935089111328,0.916196882724762,high_dino_low_clip
00000390_d61d05ff00460aad1017b75bdf213eb1,00000820_1162b113a580663d771c3612065879ce,0.2940528392791748,0.8845445513725281,high_dino_low_clip
00000782_552bfca8c9de4e5f970c589b0af216dd,00000820_1162b113a580663d771c3612065879ce,0.40009286999702454,0.923210620880127,high_dino_low_clip
00000652_16b01f2d265428dac9cd408525a5700f,00000820_1162b113a580663d771c3612065879ce,0.28599992394447327,0.815981924533844,high_dino_low_clip
00000001_fe8d92f9f38ec1a843c80b9152667935,00000820_1162b113a580663d771c3612065879ce,0.24439413845539093,0.8656392097473145,high_dino_low_clip
00000488_8bebd7421eb0ea1bff10f11749a0b1c5,00000820_1162b113a580663d771c3612065879ce,0.4738411009311676,0.8276543617248535,high_dino_low_clip
00000820_1162b113a580663d771c3612065879ce,00000853_90e8d2c7d4fd2a81fe31197fe6556f6c,0.2736855447292328,0.9235647916793823,high_dino_low_clip
00000644_019175cd193617b20f2df77945f85635,00000820_1162b113a580663d771c3612065879ce,0.21051421761512756,0.804797351360321,high_dino_low_clip
00000620_941706eef00460e8d833adccc467e784,00000820_1162b113a580663d771c3612065879ce,0.24042440950870514,0.9152663946151733,high_dino_low_clip
00000054_17bc4f5c49cb18e97ce340c8002f6621,00000820_1162b113a580663d771c3612065879ce,0.28599992394447327,0.815981924533844,high_dino_low_clip
00000713_9d7062a4b6b954c7868b8113d109ef30,00000820_1162b113a580663d771c3612065879ce,0.2851475775241852,0.8699156641960144,high_dino_low_clip
00000820_1162b113a580663d771c3612065879ce,00000890_bb40ec201341989c369191f0c9aa4698,0.21051421761512756,0.804797351360321,high_dino_low_clip
00000500_05b13b45add41c93a708dedf222b2d8b,00000820_1162b113a580663d771c3612065879ce,0.28516414761543274,0.8844444751739502,high_dino_low_clip
00000194_8519abb68f06a5268ebc783f19bb5201,00000933_125ab407f9add13d000ee95e0ecc9887,0.44846105575561523,0.8280309438705444,high_dino_low_clip
00000574_b31a4f261e5062d7514eb3e3162267e4,00000933_125ab407f9add13d000ee95e0ecc9887,0.4548051059246063,0.8113986253738403,high_dino_low_clip
00000398_2ac5985842fffd4e7755c5e1540069b5,00000512_418ba6e930a0da5d2101db4ebf23fa35,0.36199668049812317,0.8791250586509705,high_dino_low_clip
00000369_8d26246034ad97e02b487b5bc12ab829,00000398_2ac5985842fffd4e7755c5e1540069b5,0.4126792848110199,0.8354389071464539,high_dino_low_clip
00000368_45ddb46f33e71d1451bf4b611062c64c,00000398_2ac5985842fffd4e7755c5e1540069b5,0.38533368706703186,0.8300172090530396,high_dino_low_clip
00000398_2ac5985842fffd4e7755c5e1540069b5,00000733_c13ee3054edc5d625f61378ae097f219,0.28186503052711487,0.8124728202819824,high_dino_low_clip
00000565_c29484af38c75e3aa63eda602048bce1,00000853_90e8d2c7d4fd2a81fe31197fe6556f6c,0.4276427626609802,0.8035742044448853,high_dino_low_clip
00000398_c84c8c86a63e44cc93de145672678ee2,00000838_91ac97396d8bf06416e5c55ef02fe483,0.4386563003063202,0.8139857053756714,high_dino_low_clip
00000012_8c3efaf313300be41724f6f27e005183,00000514_92f4193cbe71d80bf37fc3433440c38f,0.24234268069267273,0.8276135325431824,high_dino_low_clip
00000514_92f4193cbe71d80bf37fc3433440c38f,00000850_6c7732e1503f2c483f881879f818f4b6,0.1580771505832672,0.8401674032211304,high_dino_low_clip
00000017_d3e188e02db79f61c2f82613030e8d9a,00000514_92f4193cbe71d80bf37fc3433440c38f,0.2982695996761322,0.8211163282394409,high_dino_low_clip
00000171_9411e7b069ab86a5efc05e292dd4a173,00000514_92f4193cbe71d80bf37fc3433440c38f,0.26679527759552,0.8129244446754456,high_dino_low_clip
00000526_cf93b998d631888bcadc927a5cd0c1c3,00000803_ef0c6b34a6fd36a4d1c961282ce75611,0.7365878820419312,0.33473894000053406,high_clip_low_dino
00000073_e6ae68c67363eb05f874978794e5264d,00000869_6fc30cec59f04286b6e03b878ab609ae,0.7274715304374695,0.1185903251171112,high_clip_low_dino
00000733_215ec87e18c6134415e9afc3241fb160,00000969_15e65af9ee571ba77c53cd3560f4f95f,0.7205823659896851,0.277045339345932,high_clip_low_dino
00000108_c0d58c291faad7eebe8071df8bbc70ce,00000298_07dbb3b12294eb6b4d98ef86b06bd02e,0.701371431350708,0.3654788136482239,high_clip_low_dino
00000054_e2620e4b33668e3d2eb00da3b2a83e4e,00000360_94ff0809ba11473add39bde9f89ee546,0.7215971350669861,0.43189454078674316,high_clip_low_dino
00000106_a7721dfe025704599cca40c6d392be1b,00000317_8fef14050ccb01a503f48dfbb32539a9,0.7016978859901428,0.3479156792163849,high_clip_low_dino
00000196_095018fef223fd356442297e8b019872,00001001_910fb10b2ab9c8e54f156cac5ecf4142,0.7126992344856262,0.4363933801651001,high_clip_low_dino
00000196_095018fef223fd356442297e8b019872,00001003_a6a1313188413f17b6e2a016bb42ab1a,0.728794276714325,0.379475474357605,high_clip_low_dino
00000868_ca60f3ca53f61781694a7d41451484d4,00000981_a814caef5f041744de3dd6aa7d4143a6,0.7072875499725342,0.36526042222976685,high_clip_low_dino
00000442_a117da3f9a92984022cb3111253b9455,00000495_692446c8220412c81d514ceedb4932a9,0.7095898389816284,0.4385933578014374,high_clip_low_dino
00000073_e6ae68c67363eb05f874978794e5264d,00000569_a59c4b05e8191eae114c2a004f02d609,0.7136620879173279,0.12341620773077011,high_clip_low_dino
00000037_ceb0f26d895e4b4dbc2d1a1adab0b3e0,00000194_ab588f80cc699f676f408ddb38358fa5,0.7315651774406433,0.37722453474998474,high_clip_low_dino
00000024_b891bcca06260d972f6fed776cf80c68,00000273_2be1310b6afc4d63574b370b7f20145a,0.7120183110237122,0.49581602215766907,high_clip_low_dino
00000306_695ed5cb954d5a8aa7e177ddacea768c,00000480_d6aa1a3a7ed689c6ad54ca29d7576bbf,0.7007878422737122,0.21617650985717773,high_clip_low_dino
00000073_e6ae68c67363eb05f874978794e5264d,00000171_f481409edbe9a6f84ba63f4e70e7a80b,0.723237156867981,0.15623034536838531,high_clip_low_dino
00000092_c36d163c8ec6f4edd4e0275d0e833e30,00000376_229a1325e02e9e8709c4440fdb4e0ac5,0.7094390392303467,0.43480682373046875,high_clip_low_dino
00000092_c36d163c8ec6f4edd4e0275d0e833e30,00001003_a6a1313188413f17b6e2a016bb42ab1a,0.7451863884925842,0.4553716778755188,high_clip_low_dino
00000073_e6ae68c67363eb05f874978794e5264d,00000737_36310ba1dd8a4021b82a4055a70b7ff0,0.7260618209838867,0.12795695662498474,high_clip_low_dino
00000487_9db73ffe3af2e9ee25b0808961118f5f,00001004_97c52115f4bf2dd0e9bffb01953191a0,0.7279754877090454,0.3471907079219818,high_clip_low_dino
00000073_e6ae68c67363eb05f874978794e5264d,00000534_50ab2ac7be7f4d8b34cc238359f59502,0.7436447739601135,0.11768815666437149,high_clip_low_dino
00000074_4fa1c4938346b06b0eaabb1a95dd4f18,00000534_50ab2ac7be7f4d8b34cc238359f59502,0.7008374929428101,0.18794114887714386,high_clip_low_dino
00000535_4dfa93f9c725622ac13744ae3b639561,00000650_85918a0f148e3359f8bae1cba36d14fb,0.7086764574050903,0.29663100838661194,high_clip_low_dino
00000319_6079ac6c434cc76e7df9feac33203ef2,00001022_89735e28869e1e638aa60a29e13e76b2,0.7017371654510498,0.22596313059329987,high_clip_low_dino
00000585_05f16a7dd10aa8deb31e4f6a5d1677de,00000650_37027c2b69b710ade8472bf6988f398e,0.7516289353370667,0.427154004573822,high_clip_low_dino
00000074_4fa1c4938346b06b0eaabb1a95dd4f18,00000585_05f16a7dd10aa8deb31e4f6a5d1677de,0.7103160619735718,0.3514583706855774,high_clip_low_dino
00000279_fcc81c7598af87e113c24a0537d08242,00000450_8a4cfd035f54ea6c2a499b347d784206,0.7234324812889099,0.4617142379283905,high_clip_low_dino
00000462_000d5a69860e35bad892802a4490e55e,00000849_56886f5404f2143d58af27dfbfb19b46,0.7432975172996521,0.21509487926959991,high_clip_low_dino
00000487_9db73ffe3af2e9ee25b0808961118f5f,00000649_d5d930cf0e6a2d6b7622fe10d0b4603a,0.7102560997009277,0.41356873512268066,high_clip_low_dino
00000073_e6ae68c67363eb05f874978794e5264d,00000414_ef1582ca58b63e2c107aceb6ae46139b,0.7031936049461365,0.11143827438354492,high_clip_low_dino
00000304_ee758539f7aa2ac6a7d305d47c47ddcb,00000493_0f4a35746b4a49a7501891888b3eb0ad,0.7183367013931274,0.46454229950904846,high_clip_low_dino
00000864_54c9db63303ea18278eb62a880b58959,00000867_f3a52677c22ffb1c886106f7e8339943,0.7065552473068237,0.42126744985580444,high_clip_low_dino
00000073_e6ae68c67363eb05f874978794e5264d,00000792_fde06cc58fe23b999bbe6559e3fc46d1,0.7206701040267944,0.12385693192481995,high_clip_low_dino
00000392_eb869c93a4d86d97bc9a5bace46e669c,00000487_9db73ffe3af2e9ee25b0808961118f5f,0.7146563529968262,0.31348609924316406,high_clip_low_dino
00000411_cc7cfa278f972590e410dedd1b361545,00000588_d982c43f5a773cd515dc4d5c89c700d4,0.7358314394950867,0.47375327348709106,high_clip_low_dino
00000385_bcc2662f37a9d4b1a8d846bc2969cca6,00000661_f76aa39c67f21dd6ee89243709779728,0.7835147976875305,0.39913490414619446,high_clip_low_dino
00000073_e6ae68c67363eb05f874978794e5264d,00000456_ac280b9b11d5d74263463e40a82cc047,0.7509658932685852,0.13507473468780518,high_clip_low_dino
00000074_4fa1c4938346b06b0eaabb1a95dd4f18,00000456_ac280b9b11d5d74263463e40a82cc047,0.7104952931404114,0.1596612185239792,high_clip_low_dino
00000799_b281a72a921bfa9b05545dbf0e03eb6f,00000877_dba35d5a72744f83af75f58310023266,0.7748978734016418,0.45705991983413696,high_clip_low_dino
00000600_3ff48ea6fea3275a83b0430b218a0938,00000849_56886f5404f2143d58af27dfbfb19b46,0.7347991466522217,0.18836739659309387,high_clip_low_dino
00000471_415c8377feb33bb3c04e46919c3afa44,00000911_c1c6b30ac7c4d33d7a3ea60e5319fd9a,0.7562947869300842,0.4905725121498108,high_clip_low_dino
00000011_4787919b2732f0c5f4fc185733700b9a,00000933_958b42fde0ec71e460213ed940a69fc7,0.8036953806877136,0.4950767159461975,high_clip_low_dino
00000256_b76d15bb74d4479679b015dc9d648844,00000803_ef0c6b34a6fd36a4d1c961282ce75611,0.7379292845726013,0.4113377034664154,high_clip_low_dino
